date,item_nbr,unit_sales,onpromotion,weekday,DayFromWagePaid,DayToWagePaid,OilPrice,transactions,type
2014-01-21,699692.0,9.612,,1,6,10,94.51,1872.0,Work
2014-01-22,699692.0,3.834,,2,7,9,96.35,1818.0,Work
2014-01-23,699692.0,3.622,,3,8,8,97.23,1744.0,Work
2014-01-24,699692.0,8.104,,4,9,7,96.66,1858.0,Work
2014-01-25,699692.0,6.131,,5,10,6,96.38,1234.0,Weekend
2014-01-26,699692.0,4.592,,6,11,5,96.1,537.0,Weekend
2014-01-27,699692.0,2.758,,0,12,4,95.82,1765.0,Work
2014-01-28,699692.0,17.52,,1,13,3,97.49,1746.0,Work
2014-01-29,699692.0,8.575,,2,14,2,97.34,1903.0,Work
2014-01-30,699692.0,5.095,,3,15,1,98.25,1747.0,Work
2014-01-31,699692.0,12.7839,,4,0,0,97.55,1872.0,Work
2014-02-01,699692.0,8.754,,5,1,14,97.18,1344.0,Weekend
2014-02-02,699692.0,11.494,,6,2,13,96.81,502.0,Weekend
2014-02-03,699692.0,4.701,,0,3,12,96.44,1898.0,Work
2014-02-04,699692.0,7.132,,1,4,11,97.24,1781.0,Work
2014-02-05,699692.0,5.878,,2,5,10,97.4,1909.0,Work
2014-02-06,699692.0,4.285,,3,6,9,97.84,1749.0,Work
2014-02-07,699692.0,25.164,,4,7,8,99.98,1812.0,Work
2014-02-08,699692.0,1.785,,5,8,7,100.02666666666669,1335.0,Weekend
2014-02-09,699692.0,1.28,,6,9,6,100.07333333333334,484.0,Weekend
2014-02-10,699692.0,3.668,,0,10,5,100.12,1763.0,Work
2014-02-11,699692.0,8.57,,1,11,4,99.96,1768.0,Work
2014-02-12,699692.0,7.85,,2,12,3,100.38,1910.0,Work
2014-02-13,699692.0,6.325,,3,13,2,100.27,1910.0,Work
2014-02-14,699692.0,12.1466,,4,14,1,100.31,2130.0,Work
2014-02-15,699692.0,1.707,,5,0,0,100.8675,1333.0,Weekend
2014-02-16,699692.0,1.457,,6,1,12,101.425,482.0,Weekend
2014-02-17,699692.0,2.957,,0,2,11,101.98250000000002,1807.0,Work
2014-02-18,699692.0,3.413,,1,3,10,102.54,1742.0,Work
2014-02-19,699692.0,2.931,,2,4,9,103.46,1918.0,Work
2014-02-20,699692.0,6.38,,3,5,8,103.2,1738.0,Work
2014-02-21,699692.0,9.9892,,4,6,7,102.53,1701.0,Work
2014-02-22,699692.0,19.07,,5,7,6,102.74333333333334,1238.0,Weekend
2014-02-23,699692.0,6.05,,6,8,5,102.95666666666668,463.0,Weekend
2014-02-24,699692.0,4.546,,0,9,4,103.17,1814.0,Work
2014-02-25,699692.0,11.977,,1,10,3,102.2,1849.0,Work
2014-02-26,699692.0,7.575,,2,11,2,102.93,1863.0,Work
2014-02-27,699692.0,4.164,,3,12,1,102.68,1696.0,Work
2014-02-28,699692.0,10.3247,,4,0,0,102.88,1880.0,Work
2014-03-01,699692.0,11.346,,5,1,14,103.7,1111.0,Weekend
2014-03-02,699692.0,3.274,,6,2,13,104.52,346.0,Weekend
2014-03-03,699692.0,0.0,,0,3,12,105.34,400.0,Holiday
2014-03-04,699692.0,5.903,,1,4,11,103.64,489.0,Holiday
2014-03-05,699692.0,7.709,,2,5,10,101.75,1905.0,Work
2014-03-06,699692.0,1.816,,3,6,9,101.82,1825.0,Work
2014-03-07,699692.0,9.9677,,4,7,8,102.82,1827.0,Work
2014-03-08,699692.0,9.424,,5,8,7,102.34333333333332,1510.0,Weekend
2014-03-09,699692.0,2.478,,6,9,6,101.86666666666667,535.0,Weekend
2014-03-10,699692.0,2.996,,0,10,5,101.39,1756.0,Work
2014-03-11,699692.0,4.742,,1,11,4,100.29,1841.0,Work
2014-03-12,699692.0,11.359,,2,12,3,98.29,1886.0,Work
2014-03-13,699692.0,1.75,,3,13,2,98.57,1752.0,Work
2014-03-14,699692.0,2.7968,,4,14,1,99.23,1814.0,Work
2014-03-15,699692.0,3.134,,5,0,0,98.96333333333334,1317.0,Weekend
2014-03-16,699692.0,1.674,,6,1,15,98.69666666666669,553.0,Weekend
2014-03-17,699692.0,9.37,,0,2,14,98.43,1837.0,Work
2014-03-18,699692.0,9.341,,1,3,13,100.08,1759.0,Work
2014-03-19,699692.0,6.96,,2,4,12,100.71,1896.0,Work
2014-03-20,699692.0,3.778,,3,5,11,99.68,1628.0,Work
2014-03-21,699692.0,2.8183,,4,6,10,99.97,1903.0,Work
2014-03-22,699692.0,7.408,,5,7,9,99.99666666666668,1327.0,Weekend
2014-03-23,699692.0,1.268,,6,8,8,100.02333333333334,523.0,Weekend
2014-03-24,699692.0,3.63,,0,9,7,100.05,1704.0,Work
2014-03-25,699692.0,5.932,,1,10,6,99.66,1863.0,Work
2014-03-26,699692.0,8.505,,2,11,5,100.61,1818.0,Work
2014-03-27,699692.0,0.0,,3,12,4,101.25,1683.0,Work
2014-03-28,699692.0,7.8215,,4,13,3,101.73,1862.0,Work
2014-03-29,699692.0,4.554,,5,14,2,101.67666666666666,1274.0,Weekend
2014-03-30,699692.0,3.17,,6,15,1,101.62333333333332,505.0,Weekend
2014-03-31,699692.0,1.418,,0,0,0,101.57,1862.0,Work
2014-04-01,699692.0,7.262,False,1,1,14,99.69,1847.0,Work
2014-04-02,699692.0,4.776,False,2,2,13,99.6,1899.0,Work
2014-04-03,699692.0,12.725,False,3,3,12,100.29,1789.0,Work
2014-04-04,699692.0,7.1118,False,4,4,11,101.16,1875.0,Work
2014-04-05,699692.0,10.583,False,5,5,10,100.91666666666669,1393.0,Weekend
2014-04-06,699692.0,10.051,False,6,6,9,100.67333333333336,529.0,Weekend
2014-04-07,699692.0,6.853,False,0,7,8,100.43,1936.0,Work
2014-04-08,699692.0,6.097,False,1,8,7,102.57,1743.0,Work
2014-04-09,699692.0,5.888,False,2,9,6,103.55,1940.0,Work
2014-04-10,699692.0,6.992,False,3,10,5,103.37,1770.0,Work
2014-04-11,699692.0,3.0849,False,4,11,4,103.68,1866.0,Work
2014-04-12,699692.0,8.887,False,5,12,3,103.80333333333334,1340.0,Weekend
2014-04-13,699692.0,1.736,False,6,13,2,103.92666666666668,463.0,Weekend
2014-04-14,699692.0,0.0,,0,14,1,104.05,1880.0,Work
2014-04-15,699692.0,4.714,False,1,0,0,103.7,1794.0,Work
2014-04-16,699692.0,5.645,False,2,1,14,103.71,1915.0,Work
2014-04-17,699692.0,7.182,False,3,2,13,104.33,1784.0,Work
2014-04-18,699692.0,0.0,,4,3,12,104.335,507.0,Holiday
2014-04-19,699692.0,3.286,False,5,4,11,104.34,1038.0,Weekend
2014-04-20,699692.0,3.292,False,6,5,10,104.345,414.0,Weekend
2014-04-21,699692.0,3.184,False,0,6,9,104.35,1776.0,Work
2014-04-22,699692.0,11.712,False,1,7,8,101.69,1688.0,Work
2014-04-23,699692.0,6.237,False,2,8,7,101.47,1935.0,Work
2014-04-24,699692.0,8.164,False,3,9,6,102.2,1787.0,Work
2014-04-25,699692.0,17.2989,False,4,10,5,100.85,1860.0,Work
2014-04-26,699692.0,2.052,False,5,11,4,100.94333333333331,1234.0,Weekend
2014-04-27,699692.0,1.634,False,6,12,3,101.03666666666666,505.0,Weekend
2014-04-28,699692.0,8.342,False,0,13,2,101.13,1782.0,Work
2014-04-29,699692.0,8.116,False,1,14,1,101.56,1756.0,Work
2014-04-30,699692.0,9.153,False,2,0,0,100.07,1990.0,Work
2014-05-01,699692.0,4.805,False,3,1,14,99.69,503.0,Holiday
2014-05-02,699692.0,9.1774,False,4,2,13,100.09,1805.0,Work
2014-05-03,699692.0,12.795,False,5,3,12,99.97333333333331,1326.0,Weekend
2014-05-04,699692.0,2.748,False,6,4,11,99.85666666666664,473.0,Weekend
2014-05-05,699692.0,0.0,,0,5,10,99.74,1460.0,Work
2014-05-06,699692.0,6.301,False,1,6,9,99.81,1849.0,Work
2014-05-07,699692.0,16.152,False,2,7,8,101.06,1912.0,Work
2014-05-08,699692.0,12.288,False,3,8,7,100.52,1727.0,Work
2014-05-09,699692.0,10.8032,False,4,9,6,100.32,1998.0,Work
2014-05-10,699692.0,6.651,False,5,10,5,100.51,1440.0,Holiday
2014-05-11,699692.0,0.0,,6,11,4,100.7,595.0,Holiday
2014-05-12,699692.0,1.562,False,0,12,3,100.89,1768.0,Work
2014-05-13,699692.0,7.46,False,1,13,2,102.01,1874.0,Work
2014-05-14,699692.0,6.337,False,2,14,1,102.63,1861.0,Work
2014-05-15,699692.0,1.908,False,3,0,0,101.74,1794.0,Work
2014-05-16,699692.0,9.3355,False,4,1,15,102.31,1797.0,Work
2014-05-17,699692.0,6.49,False,5,2,14,102.52333333333334,1291.0,Weekend
2014-05-18,699692.0,3.38,False,6,3,13,102.73666666666668,470.0,Weekend
2014-05-19,699692.0,5.54,False,0,4,12,102.95,1894.0,Work
2014-05-20,699692.0,3.719,False,1,5,11,102.8,1840.0,Work
2014-05-21,699692.0,1.92,False,2,6,10,104.31,1932.0,Work
2014-05-22,699692.0,7.967,False,3,7,9,104.03,1701.0,Work
2014-05-23,699692.0,7.8376,False,4,8,8,105.01,1726.0,Work
2014-05-24,699692.0,6.538,False,5,9,7,104.9525,1250.0,Holiday
2014-05-25,699692.0,1.532,False,6,10,6,104.895,499.0,Weekend
2014-05-26,699692.0,3.498,False,0,11,5,104.8375,1807.0,Work
2014-05-27,699692.0,3.11,False,1,12,4,104.78,1741.0,Work
2014-05-28,699692.0,13.684,False,2,13,3,103.37,1903.0,Work
2014-05-29,699692.0,7.252,False,3,14,2,104.26,1752.0,Work
2014-05-30,699692.0,14.8237,False,4,15,1,103.4,1917.0,Work
2014-05-31,699692.0,10.573,False,5,0,0,103.29,1320.0,Weekend
2014-06-01,699692.0,3.82,False,6,1,14,103.18,512.0,Weekend
2014-06-02,699692.0,5.174,False,0,2,13,103.07,1918.0,Work
2014-06-03,699692.0,10.264,False,1,3,12,103.34,1940.0,Work
2014-06-04,699692.0,11.146,False,2,4,11,103.27,1930.0,Work
2014-06-05,699692.0,2.19,False,3,5,10,103.17,1725.0,Work
2014-06-06,699692.0,11.787,False,4,6,9,103.32,1892.0,Work
2014-06-07,699692.0,6.65,False,5,7,8,103.91,1325.0,Weekend
2014-06-08,699692.0,0.0,,6,8,7,104.5,432.0,Weekend
2014-06-09,699692.0,7.599,False,0,9,6,105.09,1786.0,Work
2014-06-10,699692.0,3.945,False,1,10,5,105.02,1705.0,Work
2014-06-11,699692.0,8.684,False,2,11,4,105.04,1872.0,Work
2014-06-12,699692.0,13.798,False,3,12,3,107.2,1734.0,Holiday
2014-06-13,699692.0,8.0544,False,4,13,2,107.49,1918.0,Work
2014-06-14,699692.0,20.269,False,5,14,1,107.5,1447.0,Weekend
2014-06-15,699692.0,0.0,,6,0,0,107.51,462.0,Holiday
2014-06-16,699692.0,6.815,False,0,1,14,107.52,1801.0,Work
2014-06-17,699692.0,1.786,False,1,2,13,106.95,1747.0,Work
2014-06-18,699692.0,5.112,False,2,3,12,106.64,1798.0,Work
2014-06-19,699692.0,3.077,False,3,4,11,107.08,1713.0,Work
2014-06-20,699692.0,21.8272,False,4,5,10,107.95,1880.0,Holiday
2014-06-21,699692.0,4.37,False,5,6,9,107.57666666666668,1269.0,Weekend
2014-06-22,699692.0,1.45,False,6,7,8,107.20333333333332,493.0,Weekend
2014-06-23,699692.0,0.0,,0,8,7,106.83,1823.0,Work
2014-06-24,699692.0,4.401,False,1,9,6,106.64,1734.0,Work
2014-06-25,699692.0,12.083,False,2,10,5,107.04,1747.0,Holiday
2014-06-26,699692.0,5.68,False,3,11,4,106.49,1707.0,Work
2014-06-27,699692.0,14.6604,False,4,12,3,106.46,1866.0,Work
2014-06-28,699692.0,10.851,False,5,13,2,106.33,1300.0,Holiday
2014-06-29,699692.0,4.852,False,6,14,1,106.2,446.0,Holiday
2014-06-30,699692.0,1.904,False,0,0,0,106.07,1758.0,Holiday
2014-07-01,699692.0,8.347,False,1,1,14,106.06,1749.0,Holiday
2014-07-02,699692.0,13.774,False,2,2,13,105.18,1962.0,Work
2014-07-03,699692.0,11.61,False,3,3,12,104.76,1775.0,Work
2014-07-04,699692.0,17.562,True,4,4,11,104.6175,1918.0,Holiday
2014-07-05,699692.0,5.233,False,5,5,10,104.475,1128.0,Holiday
2014-07-06,699692.0,6.215,False,6,6,9,104.3325,499.0,Weekend
2014-07-07,699692.0,4.62,False,0,7,8,104.19,1791.0,Work
2014-07-08,699692.0,6.967,False,1,8,7,104.06,1812.0,Holiday
2014-07-09,699692.0,8.632,False,2,9,6,102.93,1821.0,Holiday
2014-07-10,699692.0,5.408,False,3,10,5,103.61,1665.0,Work
2014-07-11,699692.0,16.725,True,4,11,4,101.48,1802.0,Work
2014-07-12,699692.0,21.487,False,5,12,3,101.56333333333332,1211.0,Holiday
2014-07-13,699692.0,13.358,False,6,13,2,101.64666666666668,538.0,Holiday
2014-07-14,699692.0,8.985,False,0,14,1,101.73,1880.0,Work
2014-07-15,699692.0,15.861,False,1,0,0,100.56,1812.0,Work
2014-07-16,699692.0,19.624,False,2,1,15,101.88,1817.0,Work
2014-07-17,699692.0,4.868,False,3,2,14,103.84,1690.0,Work
2014-07-18,699692.0,18.396,True,4,3,13,103.83,1781.0,Work
2014-07-19,699692.0,7.078,False,5,4,12,104.33333333333331,1233.0,Weekend
2014-07-20,699692.0,4.119,False,6,5,11,104.83666666666667,457.0,Weekend
2014-07-21,699692.0,5.046,False,0,6,10,105.34,1808.0,Work
2014-07-22,699692.0,10.91,False,1,7,9,104.59,1761.0,Work
2014-07-23,699692.0,8.727,False,2,8,8,103.81,1868.0,Work
2014-07-24,699692.0,5.055,False,3,9,7,102.76,1679.0,Work
2014-07-25,699692.0,23.282,True,4,10,6,105.23,1835.0,Work
2014-07-26,699692.0,10.963,False,5,11,5,105.38,1236.0,Weekend
2014-07-27,699692.0,0.0,,6,12,4,105.53,494.0,Weekend
2014-07-28,699692.0,8.621,False,0,13,3,105.68,1902.0,Work
2014-07-29,699692.0,2.597,False,1,14,2,104.91,1751.0,Work
2014-07-30,699692.0,6.726,False,2,15,1,104.29,1845.0,Work
2014-07-31,699692.0,11.166,False,3,0,0,98.23,1733.0,Work
2014-08-01,699692.0,14.959,True,4,1,14,97.86,1930.0,Work
2014-08-02,699692.0,8.064,False,5,2,13,97.99333333333334,1207.0,Weekend
2014-08-03,699692.0,3.185,False,6,3,12,98.12666666666668,459.0,Weekend
2014-08-04,699692.0,9.005,False,0,4,11,98.26,1892.0,Work
2014-08-05,699692.0,14.847,False,1,5,10,97.34,1782.0,Work
2014-08-06,699692.0,2.847,False,2,6,9,96.93,1791.0,Work
2014-08-07,699692.0,7.061,False,3,7,8,97.34,1657.0,Work
2014-08-08,699692.0,31.319,True,4,8,7,97.61,1835.0,Work
2014-08-09,699692.0,4.82,False,5,9,6,97.77,1216.0,Weekend
2014-08-10,699692.0,0.0,,6,10,5,97.93,477.0,Holiday
2014-08-11,699692.0,5.609,False,0,11,4,98.09,1824.0,Work
2014-08-12,699692.0,1.82,False,1,12,3,97.36,1701.0,Work
2014-08-13,699692.0,6.747,False,2,13,2,97.57,1868.0,Work
2014-08-14,699692.0,8.879,False,3,14,1,95.54,1720.0,Work
2014-08-15,699692.0,2.88,True,4,0,0,97.3,1833.0,Work
2014-08-16,699692.0,3.306,False,5,1,15,97.01333333333334,1257.0,Weekend
2014-08-17,699692.0,3.799,False,6,2,14,96.72666666666666,459.0,Weekend
2014-08-18,699692.0,1.672,False,0,3,13,96.44,1805.0,Work
2014-08-19,699692.0,3.716,False,1,4,12,94.35,1670.0,Work
2014-08-20,699692.0,7.941,False,2,5,11,96.4,1788.0,Work
2014-08-21,699692.0,7.471,False,3,6,10,93.97,1685.0,Work
2014-08-22,699692.0,26.871,True,4,7,9,93.61,1766.0,Work
2014-08-23,699692.0,6.724,False,5,8,8,94.20333333333332,1214.0,Weekend
2014-08-24,699692.0,1.85,False,6,9,7,94.79666666666668,494.0,Weekend
2014-08-25,699692.0,6.809,False,0,10,6,95.39,1789.0,Work
2014-08-26,699692.0,4.776,False,1,11,5,95.78,1745.0,Work
2014-08-27,699692.0,5.088,False,2,12,4,95.82,1846.0,Work
2014-08-28,699692.0,16.392,False,3,13,3,96.44,1607.0,Work
2014-08-29,699692.0,8.039,True,4,14,2,97.86,1852.0,Work
2014-08-30,699692.0,20.81,False,5,15,1,96.625,1385.0,Weekend
2014-08-31,699692.0,6.784,False,6,0,0,95.39,512.0,Weekend
2014-09-01,699692.0,3.412,False,0,1,14,94.155,1829.0,Work
2014-09-02,699692.0,4.976,False,1,2,13,92.92,1792.0,Work
2014-09-03,699692.0,5.575,False,2,3,12,95.5,1892.0,Work
2014-09-04,699692.0,1.44,False,3,4,11,94.51,1721.0,Work
2014-09-05,699692.0,25.673,True,4,5,10,93.32,1779.0,Work
2014-09-06,699692.0,4.992,False,5,6,9,93.09333333333332,1315.0,Weekend
2014-09-07,699692.0,9.963,False,6,7,8,92.86666666666667,538.0,Weekend
2014-09-08,699692.0,11.073,False,0,8,7,92.64,1923.0,Work
2014-09-09,699692.0,3.4,False,1,9,6,92.73,1809.0,Work
2014-09-10,699692.0,8.938,False,2,10,5,91.71,1889.0,Work
2014-09-11,699692.0,19.825,False,3,11,4,92.89,1795.0,Work
2014-09-12,699692.0,6.116,True,4,12,3,92.18,1793.0,Work
2014-09-13,699692.0,4.735,False,5,13,2,92.40666666666668,1279.0,Weekend
2014-09-14,699692.0,1.806,False,6,14,1,92.63333333333333,537.0,Weekend
2014-09-15,699692.0,1.754,False,0,0,0,92.86,1764.0,Work
2014-09-16,699692.0,1.602,False,1,1,14,94.91,1748.0,Work
2014-09-17,699692.0,15.151,False,2,2,13,94.33,1804.0,Work
2014-09-18,699692.0,4.84,False,3,3,12,93.07,1655.0,Work
2014-09-19,699692.0,0.0,,4,4,11,92.43,1628.0,Work
2014-09-20,699692.0,7.169,False,5,5,10,92.10666666666668,1410.0,Weekend
2014-09-21,699692.0,0.0,,6,6,9,91.78333333333332,478.0,Weekend
2014-09-22,699692.0,1.704,False,0,7,8,91.46,1726.0,Work
2014-09-23,699692.0,0.0,,1,8,7,91.55,1723.0,Work
2014-09-24,699692.0,1.534,False,2,9,6,93.6,1895.0,Work
2014-09-25,699692.0,3.176,False,3,10,5,93.59,1680.0,Work
2014-09-26,699692.0,8.257,True,4,11,4,95.55,1715.0,Work
2014-09-27,699692.0,15.728,False,5,12,3,95.21,1250.0,Weekend
2014-09-28,699692.0,3.632,False,6,13,2,94.87,528.0,Weekend
2014-09-29,699692.0,0.0,,0,14,1,94.53,1808.0,Work
2014-09-30,699692.0,5.916,False,1,0,0,91.17,1711.0,Work
2014-10-01,699692.0,3.339,False,2,1,14,90.74,1934.0,Work
2014-10-02,699692.0,2.262,False,3,2,13,91.02,1752.0,Work
2014-10-03,699692.0,19.031,True,4,3,12,89.76,1935.0,Work
2014-10-04,699692.0,20.819,False,5,4,11,89.95,1380.0,Weekend
2014-10-05,699692.0,2.258,False,6,5,10,90.14,527.0,Weekend
2014-10-06,699692.0,0.0,,0,6,9,90.33,1736.0,Work
2014-10-07,699692.0,8.409,False,1,7,8,88.89,1761.0,Work
2014-10-08,699692.0,12.937,False,2,8,7,87.29,1768.0,Work
2014-10-09,699692.0,1.188,False,3,9,6,85.76,1777.0,Work
2014-10-10,699692.0,4.584,True,4,10,5,85.87,603.0,Holiday
2014-10-11,699692.0,3.5,False,5,11,4,85.82333333333334,1106.0,Weekend
2014-10-12,699692.0,3.132,False,6,12,3,85.77666666666667,465.0,Weekend
2014-10-13,699692.0,3.41,False,0,13,2,85.73,1801.0,Work
2014-10-14,699692.0,7.754,False,1,14,1,81.72,1807.0,Work
2014-10-15,699692.0,3.986,False,2,0,0,81.82,1872.0,Work
2014-10-16,699692.0,7.18,False,3,1,15,82.33,1725.0,Work
2014-10-17,699692.0,6.138,True,4,2,14,82.8,1741.0,Work
2014-10-18,699692.0,0.0,,5,3,13,82.78666666666666,1342.0,Weekend
2014-10-19,699692.0,9.486,False,6,4,12,82.77333333333334,549.0,Weekend
2014-10-20,699692.0,3.424,False,0,5,11,82.76,1785.0,Work
2014-10-21,699692.0,3.621,False,1,6,10,83.25,1659.0,Work
2014-10-22,699692.0,4.634,False,2,7,9,80.52,1742.0,Work
2014-10-23,699692.0,1.626,False,3,8,8,82.81,1684.0,Work
2014-10-24,699692.0,8.494,True,4,9,7,81.27,1708.0,Work
2014-10-25,699692.0,6.652,False,5,10,6,81.26666666666667,1268.0,Weekend
2014-10-26,699692.0,3.824,False,6,11,5,81.26333333333334,523.0,Weekend
2014-10-27,699692.0,7.088,False,0,12,4,81.26,1646.0,Work
2014-10-28,699692.0,4.26,False,1,13,3,81.36,1643.0,Work
2014-10-29,699692.0,4.23,False,2,14,2,82.25,1857.0,Work
2014-10-30,699692.0,4.538,False,3,15,1,81.06,1704.0,Work
2014-10-31,699692.0,25.664,True,4,0,0,80.53,1735.0,Work
2014-11-01,699692.0,1.674,False,5,1,14,79.94333333333333,1103.0,Weekend
2014-11-02,699692.0,0.0,,6,2,13,79.35666666666665,407.0,Holiday
2014-11-03,699692.0,0.0,,0,3,12,78.77,487.0,Holiday
2014-11-04,699692.0,2.304,False,1,4,11,77.15,1670.0,Work
2014-11-05,699692.0,7.092,False,2,5,10,78.71,1880.0,Work
2014-11-06,699692.0,12.898,False,3,6,9,77.87,1731.0,Work
2014-11-07,699692.0,5.52,True,4,7,8,78.71,1846.0,Work
2014-11-08,699692.0,10.88,False,5,8,7,78.28333333333333,1307.0,Weekend
2014-11-09,699692.0,2.85,False,6,9,6,77.85666666666667,505.0,Weekend
2014-11-10,699692.0,2.056,False,0,10,5,77.43,1713.0,Work
2014-11-11,699692.0,10.652,False,1,11,4,77.85,1703.0,Work
2014-11-12,699692.0,3.831,False,2,12,3,77.16,1882.0,Work
2014-11-13,699692.0,1.173,False,3,13,2,74.13,1692.0,Work
2014-11-14,699692.0,12.109,True,4,14,1,75.91,1805.0,Work
2014-11-15,699692.0,10.897,False,5,0,0,75.82,1329.0,Weekend
2014-11-16,699692.0,5.209,False,6,1,14,75.72999999999999,535.0,Weekend
2014-11-17,699692.0,9.768,False,0,2,13,75.64,1776.0,Work
2014-11-18,699692.0,7.798,False,1,3,12,74.55,1729.0,Work
2014-11-19,699692.0,1.78,False,2,4,11,74.55,1805.0,Work
2014-11-20,699692.0,4.732,False,3,5,10,75.63,1770.0,Work
2014-11-21,699692.0,22.541,True,4,6,9,76.52,1762.0,Work
2014-11-22,699692.0,7.346,False,5,7,8,76.25999999999999,1289.0,Weekend
2014-11-23,699692.0,4.694,False,6,8,7,76.0,566.0,Weekend
2014-11-24,699692.0,5.458,False,0,9,6,75.74,1726.0,Work
2014-11-25,699692.0,6.15,False,1,10,5,74.04,1789.0,Work
2014-11-26,699692.0,20.647,False,2,11,4,73.7,1853.0,Work
2014-11-27,699692.0,8.342,False,3,12,3,69.82,1713.0,Work
2014-11-28,699692.0,18.897,True,4,13,2,65.94,1820.0,Holiday
2014-11-29,699692.0,7.512,False,5,14,1,66.95333333333333,1304.0,Weekend
2014-11-30,699692.0,3.128,False,6,0,0,67.96666666666667,540.0,Weekend
2014-12-01,699692.0,1.394,False,0,1,14,68.98,1953.0,Holiday
2014-12-02,699692.0,1.642,False,1,2,13,66.99,1819.0,Work
2014-12-03,699692.0,4.021,False,2,3,12,67.3,1965.0,Work
2014-12-04,699692.0,19.123,False,3,4,11,66.73,1875.0,Work
2014-12-05,699692.0,20.232,True,4,5,10,65.89,2028.0,Holiday
2014-12-06,699692.0,2.526,False,5,6,9,64.97,1065.0,Holiday
2014-12-07,699692.0,4.228,False,6,7,8,64.05,486.0,Weekend
2014-12-08,699692.0,4.67,False,0,8,7,63.13,2006.0,Work
2014-12-09,699692.0,14.056,False,1,9,6,63.74,1896.0,Work
2014-12-10,699692.0,8.878,False,2,10,5,60.99,1972.0,Work
2014-12-11,699692.0,8.837,False,3,11,4,60.01,1932.0,Work
2014-12-12,699692.0,16.277,True,4,12,3,57.81,1951.0,Work
2014-12-13,699692.0,8.718,False,5,13,2,57.193333333333335,1427.0,Weekend
2014-12-14,699692.0,5.933,False,6,14,1,56.57666666666667,593.0,Weekend
2014-12-15,699692.0,3.349,False,0,0,0,55.96,2008.0,Work
2014-12-16,699692.0,20.615,False,1,1,15,55.97,2026.0,Work
2014-12-17,699692.0,12.419,False,2,2,14,56.43,2347.0,Work
2014-12-18,699692.0,6.507,False,3,3,13,54.18,2201.0,Work
2014-12-19,699692.0,13.152,True,4,4,12,56.91,2310.0,Work
2014-12-20,699692.0,4.805,False,5,5,11,56.35666666666666,1882.0,Weekend
2014-12-21,699692.0,4.363,False,6,6,10,55.80333333333333,990.0,Holiday
2014-12-22,699692.0,5.714,False,0,7,9,55.25,2594.0,Holiday
2014-12-23,699692.0,18.758,False,1,8,8,56.78,2861.0,Holiday
2014-12-24,699692.0,9.796,False,2,9,7,55.7,2800.0,Holiday
2014-12-25,699692.0,0.0,,3,10,6,55.145,0.0,Holiday
2014-12-26,699692.0,24.21,True,4,11,5,54.59,1295.0,Holiday
2014-12-27,699692.0,2.874,False,5,12,4,54.21333333333334,1031.0,Weekend
2014-12-28,699692.0,6.802,False,6,13,3,53.83666666666667,398.0,Weekend
2014-12-29,699692.0,1.434,False,0,14,2,53.46,1789.0,Work
2014-12-30,699692.0,13.746,False,1,15,1,54.14,2008.0,Work
2014-12-31,699692.0,1.552,False,2,0,0,53.45,2024.0,Holiday
2015-01-01,699692.0,0.0,,3,1,14,53.085,0.0,Holiday
2015-01-02,699692.0,10.071,True,4,2,13,52.72,1021.0,Holiday
2015-01-03,699692.0,7.164,False,5,3,12,51.83,1015.0,Weekend
2015-01-04,699692.0,1.3,False,6,4,11,50.94,484.0,Weekend
2015-01-05,699692.0,9.848,False,0,5,10,50.05,1956.0,Work
2015-01-06,699692.0,10.286,False,1,6,9,47.98,1890.0,Work
2015-01-07,699692.0,6.846,False,2,7,8,48.69,1989.0,Work
2015-01-08,699692.0,11.432,False,3,8,7,48.8,1837.0,Work
2015-01-09,699692.0,0.0,,4,9,6,48.35,1925.0,Work
2015-01-10,699692.0,0.0,,5,10,5,47.586666666666666,1534.0,Weekend
2015-01-11,699692.0,2.82,False,6,11,4,46.82333333333334,507.0,Weekend
2015-01-12,699692.0,5.194,False,0,12,3,46.06,1929.0,Work
2015-01-13,699692.0,1.886,False,1,13,2,45.92,1877.0,Work
2015-01-14,699692.0,12.861,False,2,14,1,48.49,1936.0,Work
2015-01-15,699692.0,2.981,False,3,0,0,46.37,1796.0,Work
2015-01-16,699692.0,20.024,True,4,1,15,48.49,1713.0,Work
2015-01-17,699692.0,5.866,False,5,2,14,48.065,1473.0,Weekend
2015-01-18,699692.0,8.375,False,6,3,13,47.64,517.0,Weekend
2015-01-19,699692.0,1.702,False,0,4,12,47.215,1955.0,Work
2015-01-20,699692.0,9.147,False,1,5,11,46.79,1885.0,Work
2015-01-21,699692.0,6.06,False,2,6,10,47.85,1955.0,Work
2015-01-22,699692.0,4.836,False,3,7,9,45.93,1737.0,Work
2015-01-23,699692.0,19.733,True,4,8,8,45.26,1885.0,Work
2015-01-24,699692.0,8.696,False,5,9,7,45.10666666666666,1400.0,Weekend
2015-01-25,699692.0,1.476,False,6,10,6,44.95333333333333,516.0,Weekend
2015-01-26,699692.0,3.585,False,0,11,5,44.8,1864.0,Work
2015-01-27,699692.0,7.279,False,1,12,4,45.84,1738.0,Work
2015-01-28,699692.0,4.358,False,2,13,3,44.08,1901.0,Work
2015-01-29,699692.0,15.666,False,3,14,2,44.12,1781.0,Work
2015-01-30,699692.0,14.288,True,4,15,1,47.79,1888.0,Work
2015-01-31,699692.0,19.429,False,5,0,0,48.27666666666666,1398.0,Weekend
