date,item_nbr,unit_sales,onpromotion,weekday,DayFromWagePaid,DayToWagePaid,OilPrice,transactions,type
2014-01-21,695758.0,4.048,,1,6,10,94.51,1872.0,Work
2014-01-22,695758.0,0.0,,2,7,9,96.35,1818.0,Work
2014-01-23,695758.0,6.871,,3,8,8,97.23,1744.0,Work
2014-01-24,695758.0,13.2444,,4,9,7,96.66,1858.0,Work
2014-01-25,695758.0,8.681,,5,10,6,96.38,1234.0,Weekend
2014-01-26,695758.0,5.383,,6,11,5,96.1,537.0,Weekend
2014-01-27,695758.0,5.664,,0,12,4,95.82,1765.0,Work
2014-01-28,695758.0,6.018,,1,13,3,97.49,1746.0,Work
2014-01-29,695758.0,6.42,,2,14,2,97.34,1903.0,Work
2014-01-30,695758.0,3.792,,3,15,1,98.25,1747.0,Work
2014-01-31,695758.0,18.6897,,4,0,0,97.55,1872.0,Work
2014-02-01,695758.0,10.868,,5,1,14,97.18,1344.0,Weekend
2014-02-02,695758.0,3.775,,6,2,13,96.81,502.0,Weekend
2014-02-03,695758.0,5.59,,0,3,12,96.44,1898.0,Work
2014-02-04,695758.0,13.22,,1,4,11,97.24,1781.0,Work
2014-02-05,695758.0,10.749,,2,5,10,97.4,1909.0,Work
2014-02-06,695758.0,8.165,,3,6,9,97.84,1749.0,Work
2014-02-07,695758.0,10.3316,,4,7,8,99.98,1812.0,Work
2014-02-08,695758.0,10.657,,5,8,7,100.02666666666669,1335.0,Weekend
2014-02-09,695758.0,2.312,,6,9,6,100.07333333333334,484.0,Weekend
2014-02-10,695758.0,1.416,,0,10,5,100.12,1763.0,Work
2014-02-11,695758.0,0.0,,1,11,4,99.96,1768.0,Work
2014-02-12,695758.0,9.959,,2,12,3,100.38,1910.0,Work
2014-02-13,695758.0,2.738,,3,13,2,100.27,1910.0,Work
2014-02-14,695758.0,14.0726,,4,14,1,100.31,2130.0,Work
2014-02-15,695758.0,8.261,,5,0,0,100.8675,1333.0,Weekend
2014-02-16,695758.0,4.402,,6,1,12,101.425,482.0,Weekend
2014-02-17,695758.0,5.521,,0,2,11,101.98250000000002,1807.0,Work
2014-02-18,695758.0,10.069,,1,3,10,102.54,1742.0,Work
2014-02-19,695758.0,6.536,,2,4,9,103.46,1918.0,Work
2014-02-20,695758.0,5.319,,3,5,8,103.2,1738.0,Work
2014-02-21,695758.0,11.0103,,4,6,7,102.53,1701.0,Work
2014-02-22,695758.0,4.954,,5,7,6,102.74333333333334,1238.0,Weekend
2014-02-23,695758.0,5.351,,6,8,5,102.95666666666668,463.0,Weekend
2014-02-24,695758.0,6.985,,0,9,4,103.17,1814.0,Work
2014-02-25,695758.0,9.484,,1,10,3,102.2,1849.0,Work
2014-02-26,695758.0,17.406,,2,11,2,102.93,1863.0,Work
2014-02-27,695758.0,6.925,,3,12,1,102.68,1696.0,Work
2014-02-28,695758.0,16.0983,,4,0,0,102.88,1880.0,Work
2014-03-01,695758.0,3.791,,5,1,14,103.7,1111.0,Weekend
2014-03-02,695758.0,3.122,,6,2,13,104.52,346.0,Weekend
2014-03-03,695758.0,3.441,,0,3,12,105.34,400.0,Holiday
2014-03-04,695758.0,2.72,,1,4,11,103.64,489.0,Holiday
2014-03-05,695758.0,11.676,,2,5,10,101.75,1905.0,Work
2014-03-06,695758.0,9.391,,3,6,9,101.82,1825.0,Work
2014-03-07,695758.0,15.9581,,4,7,8,102.82,1827.0,Work
2014-03-08,695758.0,0.458,,5,8,7,102.34333333333332,1510.0,Weekend
2014-03-09,695758.0,6.145,,6,9,6,101.86666666666667,535.0,Weekend
2014-03-10,695758.0,6.457,,0,10,5,101.39,1756.0,Work
2014-03-11,695758.0,2.883,,1,11,4,100.29,1841.0,Work
2014-03-12,695758.0,21.566,,2,12,3,98.29,1886.0,Work
2014-03-13,695758.0,4.088,,3,13,2,98.57,1752.0,Work
2014-03-14,695758.0,4.7145,,4,14,1,99.23,1814.0,Work
2014-03-15,695758.0,0.0,,5,0,0,98.96333333333334,1317.0,Weekend
2014-03-16,695758.0,6.357,,6,1,15,98.69666666666669,553.0,Weekend
2014-03-17,695758.0,3.193,,0,2,14,98.43,1837.0,Work
2014-03-18,695758.0,4.85,,1,3,13,100.08,1759.0,Work
2014-03-19,695758.0,7.622,,2,4,12,100.71,1896.0,Work
2014-03-20,695758.0,6.235,,3,5,11,99.68,1628.0,Work
2014-03-21,695758.0,20.7786,,4,6,10,99.97,1903.0,Work
2014-03-22,695758.0,11.142,,5,7,9,99.99666666666668,1327.0,Weekend
2014-03-23,695758.0,6.524,,6,8,8,100.02333333333334,523.0,Weekend
2014-03-24,695758.0,5.653,,0,9,7,100.05,1704.0,Work
2014-03-25,695758.0,1.356,,1,10,6,99.66,1863.0,Work
2014-03-26,695758.0,16.795,,2,11,5,100.61,1818.0,Work
2014-03-27,695758.0,3.365,,3,12,4,101.25,1683.0,Work
2014-03-28,695758.0,14.4009,,4,13,3,101.73,1862.0,Work
2014-03-29,695758.0,3.814,,5,14,2,101.67666666666666,1274.0,Weekend
2014-03-30,695758.0,5.093,,6,15,1,101.62333333333332,505.0,Weekend
2014-03-31,695758.0,3.104,,0,0,0,101.57,1862.0,Work
2014-04-01,695758.0,11.142,False,1,1,14,99.69,1847.0,Work
2014-04-02,695758.0,11.953,False,2,2,13,99.6,1899.0,Work
2014-04-03,695758.0,8.239,False,3,3,12,100.29,1789.0,Work
2014-04-04,695758.0,21.3222,False,4,4,11,101.16,1875.0,Work
2014-04-05,695758.0,10.141,False,5,5,10,100.91666666666669,1393.0,Weekend
2014-04-06,695758.0,5.808,False,6,6,9,100.67333333333336,529.0,Weekend
2014-04-07,695758.0,8.8,False,0,7,8,100.43,1936.0,Work
2014-04-08,695758.0,8.278,False,1,8,7,102.57,1743.0,Work
2014-04-09,695758.0,10.9,False,2,9,6,103.55,1940.0,Work
2014-04-10,695758.0,9.374,False,3,10,5,103.37,1770.0,Work
2014-04-11,695758.0,1.8077,False,4,11,4,103.68,1866.0,Work
2014-04-12,695758.0,11.204,False,5,12,3,103.80333333333334,1340.0,Weekend
2014-04-13,695758.0,1.11,False,6,13,2,103.92666666666668,463.0,Weekend
2014-04-14,695758.0,4.2,False,0,14,1,104.05,1880.0,Work
2014-04-15,695758.0,7.921,False,1,0,0,103.7,1794.0,Work
2014-04-16,695758.0,5.273,False,2,1,14,103.71,1915.0,Work
2014-04-17,695758.0,10.98,False,3,2,13,104.33,1784.0,Work
2014-04-18,695758.0,8.0692,False,4,3,12,104.335,507.0,Holiday
2014-04-19,695758.0,1.828,False,5,4,11,104.34,1038.0,Weekend
2014-04-20,695758.0,3.287,False,6,5,10,104.345,414.0,Weekend
2014-04-21,695758.0,4.463,False,0,6,9,104.35,1776.0,Work
2014-04-22,695758.0,11.344,False,1,7,8,101.69,1688.0,Work
2014-04-23,695758.0,6.103,False,2,8,7,101.47,1935.0,Work
2014-04-24,695758.0,6.333,False,3,9,6,102.2,1787.0,Work
2014-04-25,695758.0,20.6624,False,4,10,5,100.85,1860.0,Work
2014-04-26,695758.0,7.662,False,5,11,4,100.94333333333331,1234.0,Weekend
2014-04-27,695758.0,3.296,False,6,12,3,101.03666666666666,505.0,Weekend
2014-04-28,695758.0,4.855,False,0,13,2,101.13,1782.0,Work
2014-04-29,695758.0,12.453,False,1,14,1,101.56,1756.0,Work
2014-04-30,695758.0,8.882,False,2,0,0,100.07,1990.0,Work
2014-05-01,695758.0,1.662,False,3,1,14,99.69,503.0,Holiday
2014-05-02,695758.0,12.2034,False,4,2,13,100.09,1805.0,Work
2014-05-03,695758.0,9.109,False,5,3,12,99.97333333333331,1326.0,Weekend
2014-05-04,695758.0,8.061,False,6,4,11,99.85666666666664,473.0,Weekend
2014-05-05,695758.0,9.598,False,0,5,10,99.74,1460.0,Work
2014-05-06,695758.0,13.15,False,1,6,9,99.81,1849.0,Work
2014-05-07,695758.0,7.864,False,2,7,8,101.06,1912.0,Work
2014-05-08,695758.0,9.348,False,3,8,7,100.52,1727.0,Work
2014-05-09,695758.0,20.4692,False,4,9,6,100.32,1998.0,Work
2014-05-10,695758.0,7.456,False,5,10,5,100.51,1440.0,Holiday
2014-05-11,695758.0,4.06,False,6,11,4,100.7,595.0,Holiday
2014-05-12,695758.0,2.834,False,0,12,3,100.89,1768.0,Work
2014-05-13,695758.0,3.239,False,1,13,2,102.01,1874.0,Work
2014-05-14,695758.0,5.085,False,2,14,1,102.63,1861.0,Work
2014-05-15,695758.0,5.176,False,3,0,0,101.74,1794.0,Work
2014-05-16,695758.0,21.4991,False,4,1,15,102.31,1797.0,Work
2014-05-17,695758.0,7.938,False,5,2,14,102.52333333333334,1291.0,Weekend
2014-05-18,695758.0,4.62,False,6,3,13,102.73666666666668,470.0,Weekend
2014-05-19,695758.0,5.419,False,0,4,12,102.95,1894.0,Work
2014-05-20,695758.0,11.422,False,1,5,11,102.8,1840.0,Work
2014-05-21,695758.0,5.647,False,2,6,10,104.31,1932.0,Work
2014-05-22,695758.0,8.621,False,3,7,9,104.03,1701.0,Work
2014-05-23,695758.0,21.4718,False,4,8,8,105.01,1726.0,Work
2014-05-24,695758.0,6.416,False,5,9,7,104.9525,1250.0,Holiday
2014-05-25,695758.0,2.578,False,6,10,6,104.895,499.0,Weekend
2014-05-26,695758.0,5.019,False,0,11,5,104.8375,1807.0,Work
2014-05-27,695758.0,9.723,False,1,12,4,104.78,1741.0,Work
2014-05-28,695758.0,11.998,False,2,13,3,103.37,1903.0,Work
2014-05-29,695758.0,8.732,False,3,14,2,104.26,1752.0,Work
2014-05-30,695758.0,14.153,False,4,15,1,103.4,1917.0,Work
2014-05-31,695758.0,7.917,False,5,0,0,103.29,1320.0,Weekend
2014-06-01,695758.0,4.192,False,6,1,14,103.18,512.0,Weekend
2014-06-02,695758.0,10.063,False,0,2,13,103.07,1918.0,Work
2014-06-03,695758.0,10.526,False,1,3,12,103.34,1940.0,Work
2014-06-04,695758.0,8.038,False,2,4,11,103.27,1930.0,Work
2014-06-05,695758.0,7.354,False,3,5,10,103.17,1725.0,Work
2014-06-06,695758.0,15.532,False,4,6,9,103.32,1892.0,Work
2014-06-07,695758.0,8.14,False,5,7,8,103.91,1325.0,Weekend
2014-06-08,695758.0,3.016,False,6,8,7,104.5,432.0,Weekend
2014-06-09,695758.0,6.877,False,0,9,6,105.09,1786.0,Work
2014-06-10,695758.0,3.651,False,1,10,5,105.02,1705.0,Work
2014-06-11,695758.0,9.019,False,2,11,4,105.04,1872.0,Work
2014-06-12,695758.0,7.078,False,3,12,3,107.2,1734.0,Holiday
2014-06-13,695758.0,18.4568,False,4,13,2,107.49,1918.0,Work
2014-06-14,695758.0,6.195,False,5,14,1,107.5,1447.0,Weekend
2014-06-15,695758.0,1.366,False,6,0,0,107.51,462.0,Holiday
2014-06-16,695758.0,8.747,False,0,1,14,107.52,1801.0,Work
2014-06-17,695758.0,6.979,False,1,2,13,106.95,1747.0,Work
2014-06-18,695758.0,9.96,False,2,3,12,106.64,1798.0,Work
2014-06-19,695758.0,5.866,False,3,4,11,107.08,1713.0,Work
2014-06-20,695758.0,10.7754,False,4,5,10,107.95,1880.0,Holiday
2014-06-21,695758.0,8.893,False,5,6,9,107.57666666666668,1269.0,Weekend
2014-06-22,695758.0,4.088,False,6,7,8,107.20333333333332,493.0,Weekend
2014-06-23,695758.0,8.781,False,0,8,7,106.83,1823.0,Work
2014-06-24,695758.0,5.516,False,1,9,6,106.64,1734.0,Work
2014-06-25,695758.0,16.201,False,2,10,5,107.04,1747.0,Holiday
2014-06-26,695758.0,2.174,False,3,11,4,106.49,1707.0,Work
2014-06-27,695758.0,22.4756,False,4,12,3,106.46,1866.0,Work
2014-06-28,695758.0,5.768,False,5,13,2,106.33,1300.0,Holiday
2014-06-29,695758.0,3.804,False,6,14,1,106.2,446.0,Holiday
2014-06-30,695758.0,8.285,False,0,0,0,106.07,1758.0,Holiday
2014-07-01,695758.0,9.831,False,1,1,14,106.06,1749.0,Holiday
2014-07-02,695758.0,15.941,False,2,2,13,105.18,1962.0,Work
2014-07-03,695758.0,4.228,False,3,3,12,104.76,1775.0,Work
2014-07-04,695758.0,11.895,True,4,4,11,104.6175,1918.0,Holiday
2014-07-05,695758.0,6.152,False,5,5,10,104.475,1128.0,Holiday
2014-07-06,695758.0,5.551,False,6,6,9,104.3325,499.0,Weekend
2014-07-07,695758.0,9.81,False,0,7,8,104.19,1791.0,Work
2014-07-08,695758.0,4.622,False,1,8,7,104.06,1812.0,Holiday
2014-07-09,695758.0,11.622,False,2,9,6,102.93,1821.0,Holiday
2014-07-10,695758.0,7.795,False,3,10,5,103.61,1665.0,Work
2014-07-11,695758.0,11.188,True,4,11,4,101.48,1802.0,Work
2014-07-12,695758.0,8.277,False,5,12,3,101.56333333333332,1211.0,Holiday
2014-07-13,695758.0,5.109,False,6,13,2,101.64666666666668,538.0,Holiday
2014-07-14,695758.0,3.603,False,0,14,1,101.73,1880.0,Work
2014-07-15,695758.0,7.888,False,1,0,0,100.56,1812.0,Work
2014-07-16,695758.0,14.845,False,2,1,15,101.88,1817.0,Work
2014-07-17,695758.0,3.271,False,3,2,14,103.84,1690.0,Work
2014-07-18,695758.0,13.882,True,4,3,13,103.83,1781.0,Work
2014-07-19,695758.0,4.176,False,5,4,12,104.33333333333331,1233.0,Weekend
2014-07-20,695758.0,6.479,False,6,5,11,104.83666666666667,457.0,Weekend
2014-07-21,695758.0,8.732,False,0,6,10,105.34,1808.0,Work
2014-07-22,695758.0,16.922,False,1,7,9,104.59,1761.0,Work
2014-07-23,695758.0,10.365,False,2,8,8,103.81,1868.0,Work
2014-07-24,695758.0,6.05,False,3,9,7,102.76,1679.0,Work
2014-07-25,695758.0,17.855,True,4,10,6,105.23,1835.0,Work
2014-07-26,695758.0,6.801,True,5,11,5,105.38,1236.0,Weekend
2014-07-27,695758.0,2.505,False,6,12,4,105.53,494.0,Weekend
2014-07-28,695758.0,8.467,False,0,13,3,105.68,1902.0,Work
2014-07-29,695758.0,8.362,False,1,14,2,104.91,1751.0,Work
2014-07-30,695758.0,19.342,False,2,15,1,104.29,1845.0,Work
2014-07-31,695758.0,3.397,False,3,0,0,98.23,1733.0,Work
2014-08-01,695758.0,13.943,True,4,1,14,97.86,1930.0,Work
2014-08-02,695758.0,7.466,False,5,2,13,97.99333333333334,1207.0,Weekend
2014-08-03,695758.0,3.394,False,6,3,12,98.12666666666668,459.0,Weekend
2014-08-04,695758.0,5.487,False,0,4,11,98.26,1892.0,Work
2014-08-05,695758.0,11.075,False,1,5,10,97.34,1782.0,Work
2014-08-06,695758.0,12.167,False,2,6,9,96.93,1791.0,Work
2014-08-07,695758.0,8.058,False,3,7,8,97.34,1657.0,Work
2014-08-08,695758.0,18.701,True,4,8,7,97.61,1835.0,Work
2014-08-09,695758.0,5.954,False,5,9,6,97.77,1216.0,Weekend
2014-08-10,695758.0,7.052,False,6,10,5,97.93,477.0,Holiday
2014-08-11,695758.0,8.74,False,0,11,4,98.09,1824.0,Work
2014-08-12,695758.0,12.281,False,1,12,3,97.36,1701.0,Work
2014-08-13,695758.0,7.133,False,2,13,2,97.57,1868.0,Work
2014-08-14,695758.0,4.538,False,3,14,1,95.54,1720.0,Work
2014-08-15,695758.0,13.996,True,4,0,0,97.3,1833.0,Work
2014-08-16,695758.0,5.165,False,5,1,15,97.01333333333334,1257.0,Weekend
2014-08-17,695758.0,6.492,False,6,2,14,96.72666666666666,459.0,Weekend
2014-08-18,695758.0,7.033,False,0,3,13,96.44,1805.0,Work
2014-08-19,695758.0,5.336,False,1,4,12,94.35,1670.0,Work
2014-08-20,695758.0,8.824,False,2,5,11,96.4,1788.0,Work
2014-08-21,695758.0,7.712,False,3,6,10,93.97,1685.0,Work
2014-08-22,695758.0,17.259,True,4,7,9,93.61,1766.0,Work
2014-08-23,695758.0,11.039,False,5,8,8,94.20333333333332,1214.0,Weekend
2014-08-24,695758.0,1.315,False,6,9,7,94.79666666666668,494.0,Weekend
2014-08-25,695758.0,4.101,False,0,10,6,95.39,1789.0,Work
2014-08-26,695758.0,2.451,False,1,11,5,95.78,1745.0,Work
2014-08-27,695758.0,12.949,False,2,12,4,95.82,1846.0,Work
2014-08-28,695758.0,7.349,False,3,13,3,96.44,1607.0,Work
2014-08-29,695758.0,19.529,True,4,14,2,97.86,1852.0,Work
2014-08-30,695758.0,9.206,False,5,15,1,96.625,1385.0,Weekend
2014-08-31,695758.0,4.361,False,6,0,0,95.39,512.0,Weekend
2014-09-01,695758.0,7.519,False,0,1,14,94.155,1829.0,Work
2014-09-02,695758.0,11.023,False,1,2,13,92.92,1792.0,Work
2014-09-03,695758.0,11.52,False,2,3,12,95.5,1892.0,Work
2014-09-04,695758.0,5.474,False,3,4,11,94.51,1721.0,Work
2014-09-05,695758.0,12.641,True,4,5,10,93.32,1779.0,Work
2014-09-06,695758.0,11.677,False,5,6,9,93.09333333333332,1315.0,Weekend
2014-09-07,695758.0,8.195,False,6,7,8,92.86666666666667,538.0,Weekend
2014-09-08,695758.0,2.488,False,0,8,7,92.64,1923.0,Work
2014-09-09,695758.0,5.013,False,1,9,6,92.73,1809.0,Work
2014-09-10,695758.0,10.609,False,2,10,5,91.71,1889.0,Work
2014-09-11,695758.0,7.023,False,3,11,4,92.89,1795.0,Work
2014-09-12,695758.0,12.078,True,4,12,3,92.18,1793.0,Work
2014-09-13,695758.0,7.163,False,5,13,2,92.40666666666668,1279.0,Weekend
2014-09-14,695758.0,4.88,False,6,14,1,92.63333333333333,537.0,Weekend
2014-09-15,695758.0,10.1,False,0,0,0,92.86,1764.0,Work
2014-09-16,695758.0,9.644,False,1,1,14,94.91,1748.0,Work
2014-09-17,695758.0,9.772,False,2,2,13,94.33,1804.0,Work
2014-09-18,695758.0,6.784,False,3,3,12,93.07,1655.0,Work
2014-09-19,695758.0,14.134,True,4,4,11,92.43,1628.0,Work
2014-09-20,695758.0,7.311,False,5,5,10,92.10666666666668,1410.0,Weekend
2014-09-21,695758.0,4.426,False,6,6,9,91.78333333333332,478.0,Weekend
2014-09-22,695758.0,2.356,False,0,7,8,91.46,1726.0,Work
2014-09-23,695758.0,9.023,False,1,8,7,91.55,1723.0,Work
2014-09-24,695758.0,14.694,False,2,9,6,93.6,1895.0,Work
2014-09-25,695758.0,8.402,False,3,10,5,93.59,1680.0,Work
2014-09-26,695758.0,11.073,True,4,11,4,95.55,1715.0,Work
2014-09-27,695758.0,7.17,False,5,12,3,95.21,1250.0,Weekend
2014-09-28,695758.0,1.699,False,6,13,2,94.87,528.0,Weekend
2014-09-29,695758.0,9.677,False,0,14,1,94.53,1808.0,Work
2014-09-30,695758.0,12.997,False,1,0,0,91.17,1711.0,Work
2014-10-01,695758.0,10.845,False,2,1,14,90.74,1934.0,Work
2014-10-02,695758.0,10.956,False,3,2,13,91.02,1752.0,Work
2014-10-03,695758.0,20.47,True,4,3,12,89.76,1935.0,Work
2014-10-04,695758.0,17.29,False,5,4,11,89.95,1380.0,Weekend
2014-10-05,695758.0,5.888,False,6,5,10,90.14,527.0,Weekend
2014-10-06,695758.0,7.148,False,0,6,9,90.33,1736.0,Work
2014-10-07,695758.0,6.221,False,1,7,8,88.89,1761.0,Work
2014-10-08,695758.0,10.877,False,2,8,7,87.29,1768.0,Work
2014-10-09,695758.0,4.898,False,3,9,6,85.76,1777.0,Work
2014-10-10,695758.0,9.324,True,4,10,5,85.87,603.0,Holiday
2014-10-11,695758.0,6.81,False,5,11,4,85.82333333333334,1106.0,Weekend
2014-10-12,695758.0,0.0,,6,12,3,85.77666666666667,465.0,Weekend
2014-10-13,695758.0,0.902,False,0,13,2,85.73,1801.0,Work
2014-10-14,695758.0,15.974,False,1,14,1,81.72,1807.0,Work
2014-10-15,695758.0,11.431,False,2,0,0,81.82,1872.0,Work
2014-10-16,695758.0,9.463,False,3,1,15,82.33,1725.0,Work
2014-10-17,695758.0,20.182,True,4,2,14,82.8,1741.0,Work
2014-10-18,695758.0,10.863,False,5,3,13,82.78666666666666,1342.0,Weekend
2014-10-19,695758.0,6.166,False,6,4,12,82.77333333333334,549.0,Weekend
2014-10-20,695758.0,6.685,False,0,5,11,82.76,1785.0,Work
2014-10-21,695758.0,0.0,,1,6,10,83.25,1659.0,Work
2014-10-22,695758.0,0.484,False,2,7,9,80.52,1742.0,Work
2014-10-23,695758.0,0.15,False,3,8,8,82.81,1684.0,Work
2014-10-24,695758.0,0.0,,4,9,7,81.27,1708.0,Work
2014-10-25,695758.0,0.984,False,5,10,6,81.26666666666667,1268.0,Weekend
2014-10-26,695758.0,4.466,False,6,11,5,81.26333333333334,523.0,Weekend
2014-10-27,695758.0,5.205,False,0,12,4,81.26,1646.0,Work
2014-10-28,695758.0,6.617,False,1,13,3,81.36,1643.0,Work
2014-10-29,695758.0,10.134,False,2,14,2,82.25,1857.0,Work
2014-10-30,695758.0,5.8,False,3,15,1,81.06,1704.0,Work
2014-10-31,695758.0,12.464,True,4,0,0,80.53,1735.0,Work
2014-11-01,695758.0,7.618,False,5,1,14,79.94333333333333,1103.0,Weekend
2014-11-02,695758.0,4.038,False,6,2,13,79.35666666666665,407.0,Holiday
2014-11-03,695758.0,3.406,False,0,3,12,78.77,487.0,Holiday
2014-11-04,695758.0,12.732,False,1,4,11,77.15,1670.0,Work
2014-11-05,695758.0,13.336,False,2,5,10,78.71,1880.0,Work
2014-11-06,695758.0,6.84,False,3,6,9,77.87,1731.0,Work
2014-11-07,695758.0,17.616,True,4,7,8,78.71,1846.0,Work
2014-11-08,695758.0,11.272,False,5,8,7,78.28333333333333,1307.0,Weekend
2014-11-09,695758.0,5.375,False,6,9,6,77.85666666666667,505.0,Weekend
2014-11-10,695758.0,4.552,False,0,10,5,77.43,1713.0,Work
2014-11-11,695758.0,11.2,False,1,11,4,77.85,1703.0,Work
2014-11-12,695758.0,8.963,False,2,12,3,77.16,1882.0,Work
2014-11-13,695758.0,7.626,False,3,13,2,74.13,1692.0,Work
2014-11-14,695758.0,9.714,True,4,14,1,75.91,1805.0,Work
2014-11-15,695758.0,11.017,False,5,0,0,75.82,1329.0,Weekend
2014-11-16,695758.0,4.189,False,6,1,14,75.72999999999999,535.0,Weekend
2014-11-17,695758.0,10.485,False,0,2,13,75.64,1776.0,Work
2014-11-18,695758.0,7.9,False,1,3,12,74.55,1729.0,Work
2014-11-19,695758.0,6.886,False,2,4,11,74.55,1805.0,Work
2014-11-20,695758.0,8.218,False,3,5,10,75.63,1770.0,Work
2014-11-21,695758.0,18.363,True,4,6,9,76.52,1762.0,Work
2014-11-22,695758.0,11.868,False,5,7,8,76.25999999999999,1289.0,Weekend
2014-11-23,695758.0,2.722,False,6,8,7,76.0,566.0,Weekend
2014-11-24,695758.0,3.682,False,0,9,6,75.74,1726.0,Work
2014-11-25,695758.0,4.134,False,1,10,5,74.04,1789.0,Work
2014-11-26,695758.0,5.771,False,2,11,4,73.7,1853.0,Work
2014-11-27,695758.0,5.81,False,3,12,3,69.82,1713.0,Work
2014-11-28,695758.0,13.695,True,4,13,2,65.94,1820.0,Holiday
2014-11-29,695758.0,8.921,False,5,14,1,66.95333333333333,1304.0,Weekend
2014-11-30,695758.0,5.005,False,6,0,0,67.96666666666667,540.0,Weekend
2014-12-01,695758.0,5.879,False,0,1,14,68.98,1953.0,Holiday
2014-12-02,695758.0,6.507,False,1,2,13,66.99,1819.0,Work
2014-12-03,695758.0,18.721,False,2,3,12,67.3,1965.0,Work
2014-12-04,695758.0,6.854,False,3,4,11,66.73,1875.0,Work
2014-12-05,695758.0,21.875,True,4,5,10,65.89,2028.0,Holiday
2014-12-06,695758.0,7.048,False,5,6,9,64.97,1065.0,Holiday
2014-12-07,695758.0,1.647,False,6,7,8,64.05,486.0,Weekend
2014-12-08,695758.0,14.715,False,0,8,7,63.13,2006.0,Work
2014-12-09,695758.0,11.565,False,1,9,6,63.74,1896.0,Work
2014-12-10,695758.0,18.925,False,2,10,5,60.99,1972.0,Work
2014-12-11,695758.0,4.809,False,3,11,4,60.01,1932.0,Work
2014-12-12,695758.0,16.646,True,4,12,3,57.81,1951.0,Work
2014-12-13,695758.0,7.389,False,5,13,2,57.193333333333335,1427.0,Weekend
2014-12-14,695758.0,2.657,False,6,14,1,56.57666666666667,593.0,Weekend
2014-12-15,695758.0,10.772,False,0,0,0,55.96,2008.0,Work
2014-12-16,695758.0,8.886,False,1,1,15,55.97,2026.0,Work
2014-12-17,695758.0,9.826,False,2,2,14,56.43,2347.0,Work
2014-12-18,695758.0,3.682,False,3,3,13,54.18,2201.0,Work
2014-12-19,695758.0,9.243,True,4,4,12,56.91,2310.0,Work
2014-12-20,695758.0,0.736,False,5,5,11,56.35666666666666,1882.0,Weekend
2014-12-21,695758.0,0.0,,6,6,10,55.80333333333333,990.0,Holiday
2014-12-22,695758.0,0.0,,0,7,9,55.25,2594.0,Holiday
2014-12-23,695758.0,0.0,,1,8,8,56.78,2861.0,Holiday
2014-12-24,695758.0,0.0,,2,9,7,55.7,2800.0,Holiday
2014-12-25,695758.0,0.0,,3,10,6,55.145,0.0,Holiday
2014-12-26,695758.0,0.0,,4,11,5,54.59,1295.0,Holiday
2014-12-27,695758.0,0.256,False,5,12,4,54.21333333333334,1031.0,Weekend
2014-12-28,695758.0,1.729,False,6,13,3,53.83666666666667,398.0,Weekend
2014-12-29,695758.0,4.114,False,0,14,2,53.46,1789.0,Work
2014-12-30,695758.0,4.294,False,1,15,1,54.14,2008.0,Work
2014-12-31,695758.0,8.513,False,2,0,0,53.45,2024.0,Holiday
2015-01-01,695758.0,0.0,,3,1,14,53.085,0.0,Holiday
2015-01-02,695758.0,7.21,True,4,2,13,52.72,1021.0,Holiday
2015-01-03,695758.0,4.317,False,5,3,12,51.83,1015.0,Weekend
2015-01-04,695758.0,0.0,,6,4,11,50.94,484.0,Weekend
2015-01-05,695758.0,3.21,False,0,5,10,50.05,1956.0,Work
2015-01-06,695758.0,0.672,False,1,6,9,47.98,1890.0,Work
2015-01-07,695758.0,14.023,False,2,7,8,48.69,1989.0,Work
2015-01-08,695758.0,2.813,False,3,8,7,48.8,1837.0,Work
2015-01-09,695758.0,18.974,True,4,9,6,48.35,1925.0,Work
2015-01-10,695758.0,5.08,False,5,10,5,47.586666666666666,1534.0,Weekend
2015-01-11,695758.0,4.402,False,6,11,4,46.82333333333334,507.0,Weekend
2015-01-12,695758.0,6.318,False,0,12,3,46.06,1929.0,Work
2015-01-13,695758.0,9.358,False,1,13,2,45.92,1877.0,Work
2015-01-14,695758.0,7.552,False,2,14,1,48.49,1936.0,Work
2015-01-15,695758.0,6.456,False,3,0,0,46.37,1796.0,Work
2015-01-16,695758.0,10.228,True,4,1,15,48.49,1713.0,Work
2015-01-17,695758.0,8.027,False,5,2,14,48.065,1473.0,Weekend
2015-01-18,695758.0,6.888,False,6,3,13,47.64,517.0,Weekend
2015-01-19,695758.0,11.061,False,0,4,12,47.215,1955.0,Work
2015-01-20,695758.0,7.357,False,1,5,11,46.79,1885.0,Work
2015-01-21,695758.0,11.34,False,2,6,10,47.85,1955.0,Work
2015-01-22,695758.0,5.273,False,3,7,9,45.93,1737.0,Work
2015-01-23,695758.0,10.274,True,4,8,8,45.26,1885.0,Work
2015-01-24,695758.0,4.218,False,5,9,7,45.10666666666666,1400.0,Weekend
2015-01-25,695758.0,3.005,False,6,10,6,44.95333333333333,516.0,Weekend
2015-01-26,695758.0,6.699,False,0,11,5,44.8,1864.0,Work
2015-01-27,695758.0,4.871,False,1,12,4,45.84,1738.0,Work
2015-01-28,695758.0,9.39,False,2,13,3,44.08,1901.0,Work
2015-01-29,695758.0,6.271,False,3,14,2,44.12,1781.0,Work
2015-01-30,695758.0,16.349,True,4,15,1,47.79,1888.0,Work
